,brazilian,british,cajun_creole,chinese,filipino,french,greek,hawaiian,indian,irish,italian,jamaican,japanese,korean,mexican,moroccan,russian,southern_us,spanish,thai,vietnamese
dumplings,-0.36866638356751974,-0.116795540326778,-0.08513294280035187,-1.060831403738665,-0.6158668661796793,-0.7873650095526408,-0.16818188325518885,-0.202500950004256,-0.11623883046364519,0.31731008691566165,-0.6012120924254187,-0.2301259378399183,-0.7787403392984827,0.9980358314295069,-0.1548743603782258,-0.3302981431392864,-0.05686196270318264,5.62687501277667,-0.0731483606002341,-0.4921496375801446,0.5696217812589005
dungeness,-0.04409756565827778,-0.026199313438344255,-0.05216431309501599,-0.020567225193911916,-0.5300309175994217,-0.18573761999979155,-0.029380815956769283,-0.00827624870552069,-0.03180688321762245,-0.012787410190837867,-0.44008179577378087,-0.007436433121201005,-0.05598186835137184,-0.021588813181274976,1.1698226639180316,-0.01467667258828303,-0.021808689999351955,1.181864840274948,-0.12497338569117218,-0.019191637742105402,0.45266548427109166
durum,-0.00958942597000487,-0.0653257668197242,-0.010603377280051035,-0.25432906690286433,-0.09767347012191574,-0.127265351059551,-0.04264982226948909,-0.016932849745940465,1.5340659911959744,-0.0587111947447861,3.5534159961835443,-0.036455647439629126,-0.3127917789227106,-0.016583323983873487,-0.5508645024611138,-0.172613504391553,-0.037108265998491576,-0.30625454719780687,-0.027659934329089298,-0.016175012439049268,-0.024373448216083397
dusting,-0.12777738557959128,0.7730838576846412,-0.2371334429566667,-0.8101969795877108,2.9015894559217545,-1.7754975680456997,1.6146558137920297,-0.12770058743711293,0.0543658284440767,-0.23362565499790208,1.299428262167965,-0.18652861256691702,-0.8306237055524045,-1.1314538345983023,-1.316967275461385,-0.2551381794787878,0.4566684029225307,2.3316068433903325,-0.7637364906708684,-0.09929774696818418,-0.15883919172049799
dutchprocessed,-0.14158884560266077,-0.0783268117316789,-0.0640368003328689,-0.053205423102019346,-0.08105221114590483,-0.32439124516349377,-0.08635852951941587,-0.0027827074369048944,-0.0497543080254033,-0.07445703345664074,4.588032182223759,-0.11470770361814693,-0.21556022677420877,-0.01865755563645087,-1.4971937886195859,-0.14582966581274528,-0.079944334225315,5.2845260457742596,-0.15057658326756482,-0.006003745916707675,-0.007964445598539134
duxelles,-0.01177946217317088,0.33296611019603206,-0.019962832536319135,-0.064284405313444,-0.12570359081493598,-0.6058411177803729,-0.07548140611050545,-0.023184567793977203,-0.04670437082234933,-0.010528965399426124,-0.09895745653303435,-0.0021350267660137086,-0.010359574750859902,-0.02009742598713718,-0.06522722998448355,-0.045827900726249156,-0.02165737430583756,-0.06586095493451219,-0.029621645218764172,-0.005144551225601757,-0.005992621557287925
ear,2.0176876025635626,-0.20102589500786203,1.038362000183242,1.0907528793291634,-2.588435479289286,-0.983841915539262,-0.24529679299098345,-0.27226216178677837,-0.2824418210140023,-0.14278315655558413,-1.5975916452530945,-0.23519551332549585,0.5182986140479569,-0.6191949609924787,2.104867311499885,-0.1223793028941011,-0.1369992319228552,-1.7073822107171717,-0.46279999791731163,-1.1485864457406119,1.2886646779844553
earl,-0.036531676476518025,0.5238478642491119,-0.030646836081664526,-0.06907947422585993,-0.0076446680728692535,-0.14642417205818187,-0.04517457438935704,-0.002048059591380981,-0.12080639177548143,-0.11213335254255129,3.693507787790586,-0.022396932800044032,-0.1663682136060528,-0.008974842171102889,-0.4992712768564679,-0.09703561758633408,-0.021541908937485466,-1.3836616342160841,-0.02472732953400805,-0.05971078909286835,-0.011162967758880978
ears,-0.005840568761864827,-0.015623875605575887,-0.015544237125821371,1.2726489905444416,-0.9102801346312136,-0.13227774296601763,-0.004238642465773414,-0.017363343825757955,-0.02074363580497896,-0.016307222379694272,-0.20699414208327774,-0.009987167536739023,-0.14039878244842643,-0.008657772334131833,-0.3063177454170171,-0.005096815946427624,-0.02461520670565889,2.9668543953497837,-0.06626210125880162,-0.07620052784302468,-0.02796296286101529
earth,-0.009119229338401735,-0.010976391535449017,-0.004195180411112815,-0.16156211710717808,-0.04444860816331196,-0.03504433133511089,-0.017731453511338018,-0.0070700543302802355,-0.018372234470049226,-0.01272088362894461,-0.44689639479033294,-0.005677433259358018,0.6731469588300133,-0.09275227133285993,-0.28641530631362966,-0.006253801502122524,-0.006381121002313916,2.2825038156714106,-0.029651125325604107,-0.03319139962187968,-0.019047474608624528
eating,-0.02144926074760061,0.9162171198380676,-0.07135953117917346,-0.04114814258190042,-0.03194852901478288,-1.0610124342077867,-0.13721700241369125,-0.013129835934257542,-0.06872883885395588,-0.10707340688828422,-1.1235239739013037,-0.014555699086711676,-0.07048874072158458,-0.010179558053886806,-0.8697076997158225,-0.019608199472687292,0.33081763566238015,-3.195872828011014,-0.023336029884497338,-0.009731563350478574,-0.021393572947617154
eau,-0.04124108244473055,0.5774175739636193,-0.02893079840287164,-0.1095589914148609,-0.04900101798197118,0.5030838064872316,-0.019367075347928163,-0.0074111964339046476,-0.12294901555284592,-0.08025150077629256,-0.9079454468251033,-0.006211783071870959,-0.18249875143365954,-0.04331188475409863,-0.7019421683459751,-0.04440396965657805,-0.031046926703925434,-0.3247551910533458,-0.1898328083372457,-0.04229721087238954,-0.016794207713449208
eaudevie,-0.0009565014303693474,-0.016066877281936967,-0.006365683820302402,-0.002272568769027947,-0.003021335741037917,-0.21335624268398842,-0.04575971933434825,-0.0010076372367925955,-0.0017290587142590463,-0.004443438383373708,4.164662971165386,-0.001145467918531703,-0.007240578845338433,-0.0007598367902144472,-0.12859175799840758,-0.0006180828855736197,-0.00606337789368512,-0.0040537256027997175,-0.011820113724134104,-0.0011136415483382692,-0.004350407375621671
edam,-0.25214778461705395,-0.2235628682186757,-0.08657724743744251,-0.7160907146363292,5.546972324549364,-0.2508571453991575,-0.11310428132355076,-0.05675410118537132,-0.3143049885068425,-0.13799651084798986,-1.9875014503210078,-0.5150129104786415,-1.3804850321986202,-0.0717504595793615,-1.8269799871312649,-0.01007133928947737,-0.06190072931092588,-1.3494305964652258,-0.0943045061317979,-0.4603527536883735,-0.019713896899411165
edamame,-0.3519994234400361,-0.11704717296847605,-0.1608694369793162,0.05226849452612095,-1.2879772238285059,-0.15470356382397968,2.353290444899193,-0.7983796727793675,0.4277681390132095,-0.11962170603046421,-7.318971130791648,-0.28011550317673706,5.62677591162971,-3.2463068563022346,-2.120140897176109,-0.3986084731964074,-0.1076446984458065,1.0014795070721487,-0.4085481733466073,3.7804497759996036,0.10861093794145014
edible,0.28224914298092396,-0.053916154830903916,-0.029995653081914438,-0.11334671658823496,-0.03134421339820005,2.509028872403827,-0.06369701464352259,-0.06173025755818342,-0.11096589784354809,-0.03569782881337082,-1.0644741240216404,-0.02693381427025521,-0.20028436698686422,-0.012364298863784567,-2.6579802424774357,-0.04179705278914112,-0.023664611130938224,3.0352775410443766,-0.3407066560777476,-0.08716094949818291,-0.019244353280396045
eel,-0.044957101223734384,-0.018765888086769388,-0.012698433366681357,-0.02041657654642879,-0.0383824911729874,0.9560185213673897,-0.04532034636855401,-0.0027360733058463165,-0.018774551501323566,-0.016438601635367176,1.6165834499992153,-0.020172475403406106,-0.024967801652168616,-0.024948834057257556,-0.26693674481738167,-0.015991316615853735,-0.012425887486955016,-0.08632000660048234,-0.1611921988375294,-0.007746925130707047,-0.00849239959550875
efu,-0.0012097864287279084,-0.007672863983887588,-0.005454236975979486,0.4460566041736404,-0.06819126347451797,-0.04387884667828901,-0.004073623647652626,-0.005446492696789105,-0.008714909154715495,-0.00854822485566634,-0.820505757761959,-0.005277057768780773,-0.025426935187221677,-0.03302751347470624,-0.011679842932474047,-0.0030552095141132187,-0.00584998458757155,-0.01673131798779589,-0.005089712433140332,-0.017636028386854664,-0.01231608410147047
egg,2.190402849902594,0.23064610725569468,-0.17484359152125434,2.916967046022927,-1.2468993122252723,2.8664811998829673,-0.32790659678154316,-0.8554278962060559,-4.649511720377002,-0.27799368075718234,-1.405754420424785,-1.4609058324695485,0.1583485030539331,-1.5693490702960027,0.9819633482065754,0.45718642630608664,1.379495843966157,-1.8580660128377737,2.1515988764414757,-0.4674842002945956,0.7199441840721811
egglands,-0.0160640260870035,-0.030523127223923488,-0.013782787620897121,1.7301427514194216,-0.050085314092302005,-0.05243920419505499,-0.005288636298272419,-0.016886880449750362,-0.004909544539842719,-0.005675669510912216,-0.06115371115064254,-0.004533587520099085,-0.06364669542989437,-0.09595104763379268,-1.0129861413355132,-0.000714750865750432,-0.021381298914722877,3.8177011686036413,-0.017263418651680455,-0.06797028260216872,-0.0076380720672561365
eggnog,-0.0002242885731930735,-0.0069591663427101035,-0.029567021864122436,-0.0005591636798797367,-0.001083165878158248,-0.0020132419145986475,-0.011497823363374966,-0.0011579793248895477,-0.0027801145255803034,-0.005852404388465364,-0.060164119761539445,-0.013742430566587546,-0.0004888742051454394,-0.0010583208636838095,-0.003677794762326846,-0.0036662875305032987,-0.0010047756662500903,0.055019283645425424,-0.003010433189343282,-0.010129489924979064,-0.00021898545116299294
eggplant,-2.391212947862124,-0.6733226671872743,-0.21113071100935837,-0.4816728158530473,3.8928767860991687,1.6089677383663044,3.7291129092173865,-0.9653384607886261,0.959329188035042,-0.5572783396333958,-1.8642708544733237,-2.0420937350468362,0.10669952722292332,-1.825794449509555,-8.570129765807206,0.3989581119292544,0.26732358862557104,-5.038260476405688,-0.6135659934521165,-1.0122271036544581,0.0913593812049385
eggplants,-0.3031225747469354,-0.16356500908813812,-0.18434122973425876,-0.12169088663890681,4.904678303750115,0.3591408320330354,-0.3768925318692514,-0.4181679338261002,0.718994144992421,-0.1141093086450179,0.35453034503292735,-0.23349320759003697,0.25228196165760763,-1.2103695765429858,-1.9591757391332563,-0.38559960982375735,-0.21367695014171273,-2.071785395555614,-0.7357034489790394,2.5966832304046688,-0.6115157607715341
eggroll,-0.0008847293633793001,-0.03776575309832059,-0.0009380672914690363,-0.013213134417525377,4.263652476409562,-0.00025947801702948074,-0.00013278338178519532,-0.002482399452728646,-0.0028840449695742344,-0.01885961466877058,-0.0020189602180495274,-0.03428116481498038,-0.06553389746011162,-0.004742129793136952,-0.02105559086335662,-0.041925773906610335,-0.007651903172982526,-7.018466263921134e-05,-0.0006744716696384254,-0.3400194568296501,-0.022485557582296884
eggs,2.8962046581155834,1.0125099500335515,-0.8099949999085332,2.4880134721491296,0.42520701383528536,0.32208534234037767,0.31254842283400314,-0.9994917279826305,-3.9480874585504977,-0.5506285691508904,0.21657643611974586,-1.167295992117406,0.32187365197227524,2.236769491481871,-1.5820822054683175,0.5521114998624765,2.5151836270343924,-1.166768947493734,5.2106495011753555,3.140729451534524,-2.3454049398401717
el,-0.3878413647175186,-0.2426855224023527,-0.17533314387725607,-0.6116912291606901,-0.19318295036842914,-0.8130022331108596,-0.9703414866265142,1.0697170821066608,-0.8175737541675192,-0.20871934523689065,-2.17212490478606,-0.10627675029401869,-0.30184848900849043,-0.17713923065989645,0.5269300539007223,3.6475888681103257,-0.18427680588263912,-2.471190704132968,-1.3302774434496103,-0.18531893419611684,-0.11410154403831743
elbow,-0.31231654051834923,-0.36447230853991747,-0.05282305055435266,-0.18531336584128633,1.5711679655234314,-1.2869215008100272,1.5477377870671727,0.21758493911607904,-0.43907678763137253,-0.2297401835370671,-1.939742239645076,-0.23671672184275275,-0.24944313101982488,-0.08596528933481032,-1.4246355567719367,2.3947022076930624,-0.1400151256620112,1.8600778106923697,-0.3136299025373298,-0.07808471818608421,-0.0663486543239342
elderflower,-0.02688360486329654,0.5868850355482346,-0.008783262855239428,-0.09760776329790834,-0.025697974239736698,-0.18087460492231805,-0.029450212557626653,-0.004512164515270908,-0.01923143759404847,-0.00952947984294121,-1.4969757491266384,-0.002921445448995629,-0.24837193233999208,-0.012281396728567198,-0.179100518876005,-0.00545394547245099,-0.024548020556903558,-0.004087550617854091,-0.08789059070491555,-0.06077927191691622,-0.008968250207213571
elmlea,-0.01867203435237534,-0.0018487836997118931,-0.0024875496874629,-0.07829166512539336,-0.002666947958629728,-0.0045311439282251405,-0.0020804997546298117,-0.001548171742467772,1.1696087529696975,-0.001317689429966586,-0.011295639379373518,-0.021373916878525755,-0.01492855848306245,-0.0024536196148084006,-0.5474079542701319,-0.004486083464797939,-0.0016523375367388188,-0.0025377316556166457,-0.004334203514274804,-0.038370563948206704,-0.006547303145599348
emerils,1.9480183981132198,-0.007677248924475568,0.12516535375047289,-0.06494970244274677,-0.016478615425288987,-0.17746067036994173,-0.11798853155486948,-0.005466857885000613,-0.023422975213010188,-0.0295067027492013,-0.16235411395668964,-0.06131012805168214,-0.004099955282112789,-0.002767548413932672,-0.7814448601813233,-0.011852946172091016,-0.012445987102209115,-0.45745769397311487,-0.09499276286895234,-0.01880209468252173,-0.003262759934570889
emmenthal,-0.02652077903700532,0.49588415291785315,-0.015096676594977446,-0.02397505639308069,-0.07282342371245867,-0.4711590763305514,-0.03872206495240063,-0.02359226592830964,-0.028247952968084206,-0.14590312967714222,2.835877924461106,-0.020294119159332425,-0.043323711682410684,-0.034220531432643156,-0.2605150378953314,-0.012994859415670397,-0.030759758382142486,-1.7335398818588106,-0.07283599093743585,-0.009952814471000335,-0.00894856211110663
empanada,-0.03684351149592137,-0.036303698563166995,-0.008641265081519914,-0.004696604465050829,-0.001420603674920466,-0.5226461256975247,-0.023559141051896236,-0.0040634045342949066,-0.05378845459899276,-0.02115815824519163,-0.5780887132973042,-0.019227501111520977,-0.0029443322401581933,-0.0032926755471234686,12.103896650982652,-0.0076756483852923885,-0.011816836160999326,-0.8669020812651245,-0.06951894396542072,-0.007234345884852676,-0.0014948274544899704
enchilada,-0.6479844301089138,-0.19110918746548786,-0.5398972024100019,-1.5138526683164082,-1.0535372926460194,-0.5006811617618677,-0.3557713399694,-1.8797068814492506,-0.4519640150667073,-0.1400898533863831,-4.312037614562912,-0.22114224861192078,-0.3624782120036412,-0.24380110487082432,12.010301741301957,-0.16888270541666997,-0.19919415240087995,-4.198460920966689,-0.46466526653654655,-1.1048274921825392,-0.21265440195753468
endive,-0.44663912866022737,0.0018981417946807727,-0.24018038461601607,-1.5219028167352826,-0.02674335952120296,1.4334294213558445,-0.46261090829318896,-0.042427505976232065,-0.3059306568966566,-0.13557769045533427,-0.6283700022501131,-0.07079552470267875,-0.6277275411630248,-0.09618846534908539,-1.5603638048515982,-0.04556729759445982,0.43078709847819924,-0.8959661343383731,3.4024300743105442,-0.1417081984391934,-0.07801468632865909
energy,-0.00354942826933312,-0.004763420974371727,-0.003125844351091352,-0.007929708778502157,-0.004026249377836596,-0.021703158089235446,-0.0012104589675095323,-0.0003858716742911903,-0.014388024939165132,-0.0027371585486859825,-1.9677035841811343,-0.010632312525478435,-0.0076654843587203115,-0.0036391840528181745,-1.0175757886497074,-0.001989708634816973,-0.0020736086516147034,2.730177580401902,-0.06841001207020085,-0.003442083289592027,-0.001995137584399335
english,-0.9081386611312146,0.6122498045043243,0.12097063173841448,1.9999870818085284,-1.2518897042581452,-0.9958884680621788,0.43189051724362154,-0.0911984409474298,1.0753922269267124,0.6668029819366048,-0.2939771392090281,-0.4760037449977423,0.6056212997451649,0.361815825434336,2.066662518871629,0.5386033793513674,-0.5229027334014434,-2.3384184116157516,-0.7609328266911565,-2.8545010124323906,0.6554748704620879
enokitake,-0.09738643422559304,-0.0942384975184565,-0.05815897075068291,0.7168876495204816,-0.7413514302394945,-0.46705810734062797,-0.07609994050597214,-0.25894042186754657,-0.23796221699989298,-0.07593620747707322,-0.7179383532650268,-0.07569012308541212,0.6758210466270897,2.276496530576818,-0.7209507256225051,-0.054228707058116006,-0.08410074393240646,-0.1606411233627143,-0.15060887170070392,1.157107135122713,0.012302421233291092
enriched,-0.007251752731631773,-0.004464578202160575,-0.0785463765586474,-0.005307023341410047,-0.014069282715646614,-0.027041162457369174,-0.41043573559192437,-0.0030795521201123386,-0.0032559350672742857,-0.005577683931940773,3.3075177121070527,-0.011153009557252359,-0.016876651830905108,-0.006518820660569464,-0.10661205403879892,-0.0026490535216628116,-0.003926900433172342,5.288156448717093,-0.01649578310239193,-0.004117124113828748,-0.0020040385921531647
